State,County,per_dem_2000,per_gop_2000,per_dem_2004,per_gop_2004,per_dem_2008,per_gop_2008,per_dem_2012,per_gop_2012,per_dem_2016,per_gop_2016,per_dem_2020,per_gop_2020
FLORIDA,BAKER,0.29335295524484556,0.6880058858376185,0.21898543423507238,0.7772978395004543,0.21041685485991785,0.784157698902109,0.20328993648549443,0.7894968325215546,0.16716795934211812,0.8147854988010247,0.14488939459073236,0.8472153063182194
FLORIDA,BAY,0.3205509735021595,0.6570359662176624,0.2808168052515439,0.7118255490627231,0.29155521586012606,0.6986946391831702,0.27611725369377826,0.712187425562892,0.2492424502019093,0.7111705715400077,0.2753482971840226,0.7105370656270922
FLORIDA,BRADFORD,0.3545485986918614,0.6242361344122724,0.2988484566569798,0.6961768763738583,0.29376498775799503,0.6968139767927253,0.2857756765915121,0.706403093505455,0.24169284159225257,0.7367333437454676,0.23180751156704263,0.7580692482701957
FLORIDA,BREVARD,0.44560543966457083,0.5274159206700055,0.4155359335642941,0.576609834907572,0.44334205286465445,0.5474520511588155,0.430709590647442,0.5578531931909744,0.38023269112252717,0.5777501016489887,0.41176226008105676,0.5762298898843501
FLORIDA,BROWARD,0.6740984415932368,0.30931785659724076,0.6420865446552971,0.346136217018836,0.6712640295099017,0.3239260443150362,0.6719952618951855,0.32270478647735384,0.6650872467168729,0.31366150169524815,0.6461001261324744,0.3481452940009926
FLORIDA,CALHOUN,0.41650560414281873,0.5552763808363426,0.3548549381941054,0.634244506734455,0.2916399739083281,0.6958680321975208,0.27048114390363925,0.7096879052183227,0.2040782762636437,0.7654990942846587,0.18525896385954801,0.8081520061168372
FLORIDA,CHARLOTTE,0.44315056200024655,0.5295682850200956,0.4293485072030997,0.5568395457151831,0.4583362689989976,0.5308367974199915,0.42400982494225337,0.5667792446367848,0.3470334322175033,0.6248365741149234,0.36335740069078926,0.6295599105527282
FLORIDA,CITRUS,0.4461944550490867,0.5203475159038654,0.42145191235817697,0.5686153136642412,0.4130885789525606,0.5738858687762434,0.38493271111314903,0.6040711434903535,0.2859347552966205,0.6832622332894276,0.29066174574171083,0.7011415328404063
FLORIDA,CLAY,0.25512178957419457,0.7277038688947912,0.2327872875350896,0.7617399839546303,0.28227793223698383,0.7105638790921086,0.2666866827209427,0.7249479753672832,0.26128114344437314,0.7039903082460119,0.3080020899233952,0.6790723844958746
FLORIDA,COLLIER,0.324656582938233,0.6559102449321943,0.34108623514053243,0.6498993650559981,0.3834831112218298,0.6083542270749391,0.34670583183468096,0.6472986747782005,0.35766354973928866,0.6172704330713764,0.3735047012109873,0.620494856046132
FLORIDA,COLUMBIA,0.3807542682187409,0.5923924786079574,0.3213556879191086,0.6705614018364365,0.3260452217270886,0.6637514218345594,0.31152670901169727,0.6784596691534589,0.26477862533013596,0.7095133588638614,0.2697778584014957,0.7213849038431738
FLORIDA,DESOTO,0.4247153634070419,0.5444543935724007,0.4114616189153926,0.5808622496520902,0.43263251363870053,0.5559174804501851,0.42311201173531476,0.5663456659236232,0.3495100754765113,0.6265483447711699,0.33644047686512324,0.6566869415777811
FLORIDA,DIXIE,0.39134161939275264,0.5780111432104348,0.30425333700053814,0.6882955593165235,0.26500550624310915,0.7150330386632254,0.25904048370690036,0.7278490120618801,0.17633990533693433,0.8083865581666391,0.16713603505921876,0.8275988725020217
FLORIDA,DUVAL,0.4075938269771462,0.5747441768854296,0.41623257167707445,0.5778339950669884,0.48734248761939325,0.5063894881793533,0.4776932266157006,0.513818204762101,0.4754018419331075,0.4891944672231203,0.5124710847670048,0.4743354571552629
FLORIDA,ESCAMBIA,0.35099615935541145,0.6259601535709176,0.3373092868174242,0.653038149565667,0.39866102932406194,0.5918599907675863,0.39181290485031767,0.5973724259203667,0.37687005224820325,0.58246594385859,0.41631840910382467,0.5674289202118055
FLORIDA,FLAGLER,0.5125963629107756,0.46523551308869626,0.48279625767079093,0.5102130975805059,0.5042932021569428,0.4884868755504707,0.4586816878231679,0.533036861244582,0.38304088475678816,0.5886649391181912,0.39267388025089606,0.600186848039463
FLORIDA,FRANKLIN,0.4405684745035132,0.5284237714719557,0.4048221203762905,0.5853987513313123,0.35395587932666134,0.6332725151214588,0.33704786200758524,0.6521739118520754,0.2899418116542946,0.6857855350194755,0.30953423812303366,0.6825813977477275
FLORIDA,GADSDEN,0.6610307593800294,0.32369117924649204,0.697150209351339,0.2979889438152931,0.6922256771691578,0.3025766324733111,0.7009200405791723,0.29467976341407187,0.6792384567090678,0.3042554152289353,0.6797828462756574,0.3141570573545337
FLORIDA,GILCHRIST,0.35403151000179517,0.6116774780135729,0.287526728029185,0.7036350667090021,0.2552756103654232,0.7233661584302773,0.2383360725270754,0.7481350350889683,0.17315914468745947,0.8004750584317398,0.17552916863652127,0.8151781096384325
FLORIDA,GLADES,0.4285289734664815,0.5471025243771098,0.4102196742831431,0.5833333319404649,0.39286552360275634,0.5944613926438362,0.4018551005217972,0.5876159423724845,0.2919825401057144,0.6882609678652402,0.2667051795364815,0.7282880787053956
FLORIDA,GULF,0.3901367181150119,0.5777994782262379,0.3307681732434133,0.660299573092896,0.29826509327097145,0.691186674960185,0.283342712038066,0.7027293180884506,0.23584258846038314,0.730700670875222,0.24317040274020532,0.7488668372548489
FLORIDA,HAMILTON,0.4344096860887747,0.5413723497947216,0.4449694813054352,0.5497145096481305,0.4231251111094951,0.5689994620207635,0.4120584419973027,0.5803587930823769,0.3487179480792712,0.6305860794311611,0.33670668895933675,0.6543739268364084
FLORIDA,HARDEE,0.37526070852677573,0.6040429959826039,0.29645468299564814,0.6965098624686028,0.34646519111378143,0.6426065830509895,0.34085247669408736,0.6498754488653814,0.2833970720250599,0.6912831324129195,0.2708308777008475,0.7215085436399428
FLORIDA,HENDRY,0.3980833021279232,0.58324118370409,0.4051150890996265,0.5889514060471086,0.4594172254256667,0.5312988321249207,0.4664702990019928,0.5257731953600656,0.41520467798901967,0.5573549252745345,0.3809119007875488,0.6109737244119214
FLORIDA,HERNANDO,0.5005289868749093,0.4698937425489667,0.46168075776109835,0.5293182861522691,0.47651335019208957,0.5121784734517038,0.45214959297546825,0.5371054297946496,0.33898034027687957,0.6287048487538163,0.34445750166683886,0.646444244445893
FLORIDA,HIGHLANDS,0.40305556334374926,0.5748669946300415,0.3698428763326964,0.6236263734760876,0.40495277216690423,0.585512359469997,0.3804542455045579,0.6105692204762583,0.32694917473034424,0.6471347895094481,0.3246693501390321,0.6684493002360649
FLORIDA,HILLSBOROUGH,0.47060603115584154,0.5016999958228202,0.46226647265323606,0.5301475318415328,0.531768203343546,0.46045095379690226,0.5284374527205501,0.46151093335827004,0.5151691597142997,0.4465247799677656,0.5285585685462023,0.45978796819298595
FLORIDA,HOLMES,0.2943880996695225,0.6776200126063286,0.21807228889388883,0.7725301195511686,0.16835487231533955,0.8188380477135428,0.1527677058825626,0.8362339849695021,0.10018792565164679,0.8789053313613985,0.10189677977294136,0.891045433512301
FLORIDA,INDIAN RIVER,0.3983716898959389,0.5770625930883353,0.39007392444881067,0.6014589506299118,0.4208751823290681,0.5691377086924484,0.384697190139833,0.6079984326922648,0.362996662830057,0.607681635740019,0.3882072955163712,0.6039144884695011
FLORIDA,JACKSON,0.421349692993037,0.5606134965885807,0.38143080709777816,0.6120058562063887,0.35571527922294677,0.6360769762874672,0.35060407795682913,0.6407525903057387,0.3040254739299342,0.6775818636578196,0.3017975822731622,0.6908425885673569
FLORIDA,JEFFERSON,0.5388022669404637,0.4390503181448435,0.5529553349118008,0.44102701198044,0.513761467244236,0.47718989508961934,0.5052510239430699,0.48770491740816485,0.46317854746477627,0.5140614774178398,0.4611288599442328,0.5299964494971051
FLORIDA,LAFAYETTE,0.31497005862287397,0.6666666640053226,0.2541353375815478,0.7398496218350387,0.19112831142861472,0.797558794886696,0.20211826948479472,0.7849367437924779,0.15271226370073035,0.8281249975585937,0.1394204479512836,0.8551120807678729
FLORIDA,LAKE,0.41271399708696277,0.56437688316751,0.3890359015418285,0.6001532875675551,0.42843336098250595,0.5635626097107685,0.40977780132684105,0.5811446114287987,0.3686334784075845,0.5994767161831097,0.39517022060085133,0.5956018058152511
FLORIDA,LEE,0.39896516374607655,0.5756737553721086,0.3899994598183382,0.5990684223180134,0.4445290333915934,0.5481661937733713,0.41386578299204757,0.5791986955291359,0.38266037619071563,0.5868237240185398,0.4003437429290162,0.5921492565202717
FLORIDA,LEON,0.5956615336298376,0.37878670334948344,0.6149993766917928,0.37846735931642944,0.6173759151178015,0.3748452303795997,0.6125996777542349,0.37616360974323654,0.6051849709065033,0.3537782977707663,0.6353503672989247,0.3526259904404602
FLORIDA,LEVY,0.42423766077944225,0.5389814519498731,0.36476098945186103,0.6251501317408419,0.35839786362702386,0.6277169556060257,0.33257242223350597,0.6551443009646479,0.26300592922763294,0.7102345961793067,0.26809246045880647,0.7236552167968653
FLORIDA,LIBERTY,0.4219916994938103,0.5464730267781202,0.35418735400798623,0.6378682534330743,0.2730323359578025,0.7135448422405587,0.2868453097233699,0.7006699126045374,0.1975121353230821,0.771541259795081,0.19488907555493099,0.799213701771374
FLORIDA,MADISON,0.48912690605464637,0.49302174538620297,0.48771676241845285,0.5046965311841323,0.47939822557606576,0.5101605473109234,0.47917383766015625,0.5133677561521884,0.41457965853664946,0.5703703696997409,0.39946695053361736,0.5944562893449293
FLORIDA,MANATEE,0.44616724576567374,0.5257800237227225,0.4265532199033183,0.5661985363863086,0.4607681881876411,0.5310801741824625,0.4332697030814009,0.5578633274551692,0.39799282510991446,0.5696532146889408,0.41559195787131187,0.5760884594909573
FLORIDA,MARION,0.43382610042796665,0.5355783052434459,0.4100245566263577,0.5819354653534988,0.43721840241218984,0.5531841354536308,0.414109117922105,0.5765281779238141,0.3551287921948982,0.6172467086080569,0.36627588364747937,0.625445257729604
FLORIDA,MARTIN,0.42926483149835276,0.5477883668669814,0.4169323560905784,0.5708804327535256,0.42797660096201795,0.5638107644821045,0.3817149087290055,0.6108934615634128,0.35183933229766884,0.6201510629638951,0.373690821022457,0.619573364603086
FLORIDA,MIAMI-DADE,0.5257151262448942,0.4629202380935469,0.5288734339556325,0.46609381896998303,0.5788524654646532,0.4175528033990412,0.6164537966989431,0.37911384766291883,0.6367511252694669,0.34074437565710053,0.5341074120643723,0.4606030691098618
FLORIDA,MONROE,0.4862815670031031,0.47377271640495255,0.49712912596506154,0.49239913987798173,0.5191448151273478,0.47012812860793396,0.49681235105184407,0.49245973820506955,0.4466076556225322,0.5156551625510487,0.4555789209736661,0.5349476356919887
FLORIDA,NASSAU,0.2923465095490553,0.6898233807023451,0.2618269552998116,0.7263537242383552,0.2772034251573717,0.7154083122610149,0.252936241548328,0.7384771020680819,0.23320531245666845,0.7352114487662343,0.26464436920565126,0.7237761641999326
FLORIDA,OKALOOSA,0.2397849462026337,0.737026032719719,0.21578501713358605,0.7764717678175863,0.27082875354386327,0.7200850002910022,0.24706217428141286,0.740184391997702,0.23578404637987366,0.7128352584688081,0.29429506841842223,0.685708884304288
FLORIDA,OKEECHOBEE,0.4656449807514006,0.5132446965256828,0.4227235435416542,0.57243642282819,0.39949945221374983,0.5913499135059049,0.3940279126955307,0.5946121384334533,0.2899728995166096,0.6852706359882292,0.2751661023723417,0.7189419576789884
FLORIDA,ORANGE,0.5005622489781146,0.4802034805718803,0.49827854571908653,0.49617826843099805,0.5900205527728967,0.4037768715158322,0.5868118766746903,0.4043858915469759,0.6038973044601365,0.3573584732898749,0.6101516366064083,0.37904983448672547
FLORIDA,OSCEOLA,0.5063152409302512,0.4709391112900089,0.46996496515133507,0.5245121891240678,0.5956292837393832,0.3981921128043914,0.6185854384976186,0.3734383336976358,0.609517424317824,0.3587649601045059,0.564249924576988,0.4261291145453311
FLORIDA,PALM BEACH,0.622670169381682,0.3530838946698858,0.6035139968527986,0.39052406989819505,0.6118052497779543,0.3827891617208673,0.5820522338892422,0.41183511146752266,0.5656876007717325,0.41127712385312387,0.5607805907646202,0.4329141003464633
FLORIDA,PASCO,0.4873783550533957,0.48049827994755884,0.4439072680946643,0.5407090028839537,0.4766552176483643,0.512431003485315,0.46009092907530025,0.5264101735459815,0.373817590668709,0.5892908239401635,0.3943206278638831,0.594830612292783
FLORIDA,PINELLAS,0.5034983637368874,0.4638343471946878,0.4951279984606555,0.4956243123418411,0.5359565016440104,0.453430092245038,0.5224010382187012,0.4659319819344042,0.47461327407683107,0.485782986690053,0.4956987037957586,0.49348150397088736
FLORIDA,POLK,0.44600757973002264,0.5355352980282233,0.4079542759375822,0.586059858626094,0.4650721103582821,0.5263914586462449,0.4609161060281195,0.5290952738816447,0.413039808084968,0.5537187757003271,0.4225679958857946,0.5668830260631458
FLORIDA,PUTNAM,0.46152086017026894,0.5128136677168738,0.4007361248827249,0.591192328611632,0.39902324307406367,0.5919930057604554,0.37246200984150746,0.6169710124450993,0.30479813983609677,0.6684784247762543,0.2894179747919011,0.7014543753054588
FLORIDA,ST. JOHNS,0.32104171462795217,0.651005827437032,0.3059334800897052,0.6860122840785708,0.33814859601506475,0.6540002266870111,0.3065464523449151,0.6839409381345929,0.31571120908363165,0.6496330046259261,0.3615064940742656,0.6281550429375642
FLORIDA,ST. LUCIE,0.5328828423838127,0.4449986535992257,0.518023645051815,0.47562035912618844,0.5566889756461167,0.43549871864624035,0.5354027977163222,0.4568265502323208,0.47484859454054057,0.4990450630472041,0.4886884398185104,0.5043358560191245
FLORIDA,SANTA ROSA,0.25441682063347504,0.7208807804763845,0.2177930972680712,0.7734559554320567,0.2555621184937242,0.7346853054098988,0.23121567807937748,0.7571766909458948,0.21042794458824685,0.7446464185144855,0.2582298368754461,0.7237112822905403
FLORIDA,SARASOTA,0.45266617784961877,0.5163350772007099,0.45203729067670984,0.5350929200552464,0.49522312189863554,0.4962407102623912,0.45844900711112163,0.5326007325750627,0.42726236884930074,0.5432479274023633,0.44390649541000066,0.5483507345265323
FLORIDA,SEMINOLE,0.4299373700953299,0.5498423354294839,0.413389188731524,0.580960820613821,0.48245464919097336,0.5103086524437064,0.462299875349329,0.5270012462598505,0.47094657083847885,0.4866382683335125,0.5081302838982371,0.4801909399198593
FLORIDA,SUMTER,0.43290957260100194,0.544764385901458,0.36379624384027504,0.6218202372269894,0.36127936474558414,0.6316198738168903,0.3228227979426209,0.6720679904310475,0.2952846800632251,0.6877975607268247,0.3172514461461587,0.6786073416577166
FLORIDA,SUWANNEE,0.3267056840161103,0.6418664309774181,0.2861663078811756,0.7057967341439079,0.27833767394500186,0.7096591548467562,0.2694991206140455,0.7188155875439245,0.2120466458692379,0.7642559105786585,0.21299330378829212,0.779313292121711
FLORIDA,TAYLOR,0.3891010570077834,0.5957696818511021,0.35531989237231104,0.6371052317479254,0.2992739693580248,0.6894084980894635,0.3030701751062827,0.6851973676697397,0.23164693193579447,0.7459634007040222,0.227016885329301,0.7653796773324977
FLORIDA,UNION,0.36774699328869054,0.609513850994475,0.2675935823153079,0.7264171107456319,0.2457899711527153,0.7441816447602997,0.24828481318693713,0.7379936941628154,0.1780821914680678,0.8022479789212364,0.168614891643531,0.821937548723879
FLORIDA,VOLUSIA,0.5298223833660132,0.4484356452650944,0.504584190526534,0.4888813177095698,0.5241280595624661,0.467296082400941,0.48925538081619646,0.5009465497620431,0.41818307271396055,0.5481946877341427,0.4247183994085097,0.5653837021143907
FLORIDA,WAKULLA,0.44695469844304797,0.5254454401706703,0.4162203515971943,0.5761285381483222,0.36943516947034283,0.6174874787023599,0.35300136401568805,0.6336971346291288,0.28323887676161885,0.6847762356297464,0.2907520102745316,0.6995218426974995
FLORIDA,WALTON,0.30800305693416147,0.6650289329266138,0.2591341340260535,0.7321905235518058,0.2652517931430704,0.7232492787387232,0.23411946366458922,0.7541938651104816,0.20441775419793148,0.7657044323912047,0.23650797276737937,0.7537461964371105
FLORIDA,WASHINGTON,0.34848673514947476,0.6219952663818716,0.2809183867635362,0.7108817280427535,0.2572095945941878,0.7347048776078475,0.25638694403456047,0.730793707854538,0.20294012172558254,0.7742022223250249,0.19039506758303312,0.8011681667874031
GEORGIA,APPLING,0.343171011078585,0.6460075411608337,0.2901554399589332,0.7056052744455876,0.2638650653746926,0.7268439097672329,0.24809483453557038,0.7384984466010466,0.20450655989089198,0.7835139749236824,0.2132837786676852,0.7824001908855052
GEORGIA,ATKINSON,0.3964268450196675,0.5929502627090764,0.32348178006687534,0.6744939243947614,0.32300275370866816,0.668388427450453,0.32046864121134166,0.6678152974920216,0.2670498074059394,0.7195402271281983,0.2614896980618393,0.7290015824754308
GEORGIA,BACON,0.3191986633749627,0.6711185286440116,0.24538258510453143,0.7527704465626109,0.20746571811207282,0.7844083271091713,0.20122106283077826,0.7868226894255337,0.15124378071829905,0.8368159183163782,0.1338903167654449,0.8607540684216922
GEORGIA,BAKER,0.5878867637400477,0.40487162340440014,0.5306122418899533,0.4654194984953543,0.501481917596432,0.4908120895624654,0.49968533354508915,0.4940213939960894,0.45138888575424385,0.5381944407069831,0.4192926018051923,0.5768488708884317
GEORGIA,BALDWIN,0.48598053728683777,0.49818571623108554,0.465731765679706,0.5299374437822661,0.5192598412533955,0.4730604097036582,0.522416553441054,0.46736051209055274,0.4945395876802311,0.4775999004234302,0.5007944767405652,0.487808886916986
GEORGIA,BANKS,0.2691374359824897,0.7063754672261737,0.2055456168058218,0.7889087642416659,0.16455696176164564,0.8203813478282626,0.12590799011152867,0.8642453577655442,0.09806451598843798,0.8794265220366645,0.10589705703227241,0.885694806401892
GEORGIA,BARROW,0.30218145736061686,0.6548504374030322,0.23100355377051754,0.7626783997502802,0.27080790811536576,0.7169880397376177,0.23921584180355734,0.7430850427623774,0.22642807975690707,0.7263592564603031,0.27565201332358,0.7068378996580158
GEORGIA,BARTOW,0.3295728895441057,0.6461524952169999,0.2560531885895564,0.7379928550086026,0.26769733735968265,0.7196963398111278,0.23451203836810455,0.7506843191020935,0.20763590386659014,0.7562831856494858,0.23960211618689398,0.7465076186921141
GEORGIA,BEN HILL,0.47929628732182733,0.5108345837570595,0.3937861264563112,0.6016979757917306,0.42909211327188185,0.5661033787837917,0.42175956947320425,0.5701813287941885,0.35394204792125666,0.6298854436828075,0.3646341457856187,0.6265243892888348
GEORGIA,BERRIEN,0.37188208532453043,0.6163265292146791,0.29291845441180536,0.7004649486758495,0.22809737908497849,0.7599627837494762,0.2052894691093542,0.7810030627624528,0.15887708625360078,0.8227617589942917,0.16388996491813257,0.8290068438215074
GEORGIA,BIBB,0.5021697202462693,0.4835864672766822,0.5082947630300944,0.4872328253354771,0.5874367164013625,0.407380062619428,0.5962019838999657,0.3959176735381319,0.5876893091271503,0.38409802537157356,0.6139374593070905,0.3754837433440462
GEORGIA,BLECKLEY,0.3395572143516745,0.6497732711395752,0.28676964341444006,0.708976940432109,0.27213567290054097,0.7211595331864337,0.2586101482400445,0.7309965340717414,0.22135102488670885,0.7476879759797186,0.22975814891384833,0.7584998234165794
GEORGIA,BRANTLEY,0.3004818215057341,0.6828734106813986,0.22392310390900125,0.7712709135434836,0.17826987385969434,0.8093038062620619,0.15644785045576834,0.8270576460728797,0.09823837470522398,0.8835105524781613,0.09024012381843516,0.9025303370739345
GEORGIA,BROOKS,0.46055811808271124,0.5286750153182268,0.4289067075515222,0.5695286513406441,0.43041444858826894,0.5655539420003969,0.46544052140990727,0.5271432801436617,0.3989898983601801,0.5841224738255643,0.39295774592541166,0.5999999991549296
GEORGIA,BRYAN,0.30769230725642116,0.6849412088327792,0.25944104952475106,0.7375538407917922,0.28306734115759646,0.7093810815808633,0.2755519212996715,0.7106221655313891,0.26454886952840645,0.6939300067923746,0.3157919398707629,0.6674789125269546
GEORGIA,BULLOCH,0.37620078448369587,0.6081721007927398,0.35678889971478334,0.6390902922961295,0.40075250819366537,0.5925585281803685,0.3982976954958282,0.588499065564252,0.36581608454502446,0.5963422339246555,0.37372024984253416,0.611155431255433
GEORGIA,BURKE,0.5213735101312215,0.473861246707973,0.4968746308563809,0.4991154611403285,0.5436318298944195,0.45127778885177877,0.5527150009686931,0.43982002204742815,0.5059351935558387,0.4802694893805267,0.48755147839053586,0.5054286779245333
GEORGIA,BUTTS,0.40479148109176316,0.5675244000576319,0.3325575377132693,0.6618825954720939,0.33714662816285706,0.6541634576458437,0.31638418045369987,0.672209785020563,0.26970779874951883,0.706012191816258,0.2781411942246698,0.7141279409445859
GEORGIA,CALHOUN,0.5866454658895311,0.40699522836780483,0.5542347669428689,0.44081228112524873,0.6069651713841466,0.3898688358667171,0.5932358290985564,0.4035648976071074,0.5822222193470508,0.40987654118579486,0.5742935251855353,0.42069279662400727
GEORGIA,CAMDEN,0.35932404352275515,0.6296076681197671,0.3271252202277776,0.6693474422085732,0.37941933951099316,0.6147272297970456,0.35461268956536024,0.6307623863477938,0.31374001358989473,0.651288291280203,0.33633063140141395,0.6438280983435376
GEORGIA,CANDLER,0.38684790453031626,0.6036002916840547,0.34782608585266234,0.6499523940020552,0.34366117014308933,0.649801021461623,0.32794784487543127,0.6643990910873041,0.2726547959801892,0.7079457860538246,0.28639133313836307,0.7070638666055883
GEORGIA,CARROLL,0.3400023307796891,0.6342410937281997,0.289812347556604,0.704036509806668,0.3295323922181405,0.6589038574971483,0.30537437716783206,0.6806421332208615,0.28249586358366857,0.6806056071529191,0.29808716079265574,0.6879612290839737
GEORGIA,CATOOSA,0.30867332525891694,0.6790248853456211,0.2603568865403708,0.7355631273603107,0.24595852374021943,0.7437132590040361,0.2265816368668884,0.7542022127062242,0.17830847995727903,0.7802070483312005,0.2126837050247956,0.7721596659490813
GEORGIA,CHARLTON,0.3604403396291181,0.6285511341315655,0.314142307900377,0.6823147307873789,0.3248303926056163,0.6691994554431493,0.3180127515461935,0.6713602532641864,0.24999999937749004,0.7348107551424035,0.24156811160409963,0.7487954429505137
GEORGIA,CHATHAM,0.4915331807137583,0.4948937560647409,0.4986067857183405,0.4970114188387683,0.5692683103313496,0.4247990710621746,0.5546083882097977,0.434547262176,0.5554564747770276,0.40741203113843055,0.5865237595123277,0.3990181381802565
GEORGIA,CHATTAHOOCHEE,0.4971002444316467,0.4888152403577859,0.4579383859126873,0.5361374375821242,0.5021173593338333,0.4906231065298058,0.4892617416828071,0.4932885872933652,0.4273381264220279,0.5402877658972103,0.4216182021389494,0.556257897874476
GEORGIA,CHATTOOGA,0.42133703810199624,0.5619885740898741,0.3579711987282131,0.636166687095493,0.3125075233989316,0.6707595995296021,0.2853490152322309,0.6970084368486213,0.19546776515333525,0.7830828880476456,0.1844776117567387,0.8023880589030965
GEORGIA,CHEROKEE,0.23487048211299943,0.7265416060352751,0.2014486254091825,0.7914169621276289,0.23834406856648635,0.7494667917129348,0.2020057014658923,0.7790063122806957,0.2251903286929848,0.7198040037557184,0.29547745630770716,0.6876130635443201
GEORGIA,CLARKE,0.524737060432903,0.40997785759411226,0.58326843008372,0.4042433193489342,0.6502087451878249,0.336914963670201,0.6299791912827043,0.34222651596754194,0.6581954818885193,0.2827508003640273,0.7022383260860969,0.2814174117465534
GEORGIA,CLAY,0.6429130724908921,0.35082223687688147,0.6096256637920118,0.38884644469941604,0.6104166624276621,0.3874999973090278,0.6148359442593727,0.3830242483379155,0.5475255259424546,0.4446190067194108,0.5509065512489083,0.4442119913234868
GEORGIA,CLAYTON,0.6521285950535604,0.32516856123169136,0.7054157342034274,0.2904734367170601,0.8299342302912434,0.1659928799688255,0.8481476468664424,0.1474387666787306,0.8423523836308433,0.1361741995782666,0.8498540197206923,0.1407551805044546
GEORGIA,CLINCH,0.4230171051165521,0.5655780167673509,0.3311258263526453,0.6626931538070941,0.3668397612505943,0.6224035585222419,0.3446601927805008,0.6464401268347891,0.2794297340960092,0.7034623189268336,0.2608240214356703,0.734986030953261
GEORGIA,COBB,0.3687916707285209,0.5977781275939454,0.3719679539571991,0.62069323331339,0.44767375507387447,0.5419567339831489,0.42927162737719843,0.5537347315019626,0.4840139169611173,0.4622225446403555,0.5634241363578697,0.4202176021998898
GEORGIA,COFFEE,0.38101802716753125,0.6103923641459253,0.32278737704000376,0.6738054671259792,0.34996726533064143,0.6453771727319582,0.34986854825662894,0.6398228859555674,0.29421487582162065,0.6890406031699313,0.29650322052287154,0.6952806620906529
GEORGIA,COLQUITT,0.3306257517743424,0.6607500996181809,0.2879795393964369,0.7072463762086562,0.30807592087229185,0.6836620761565597,0.2980942374714179,0.6935024004400492,0.2541837931193601,0.7265120370474809,0.26033700164127527,0.732263880661404
GEORGIA,COLUMBIA,0.24908353692260507,0.7403910240112221,0.24270320714349583,0.7540514167754006,0.2836985781135483,0.7104117358836495,0.2791948814080758,0.7088064082431637,0.29172265723063145,0.6654773487997965,0.362824060814502,0.6206703979174883
GEORGIA,COOK,0.4155679502647871,0.5778397551271811,0.3598421919438493,0.6364202644592603,0.3515161776189799,0.6406911728939672,0.33858398219435587,0.6524622771473019,0.2894172027581027,0.689450221744345,0.2926794594276056,0.6965174119452489
GEORGIA,COWETA,0.2900147312207728,0.6829885349763055,0.2502526735808549,0.7446703488671593,0.2898466824236033,0.7016190777229044,0.2730267302181574,0.7137611374828978,0.26857235399326707,0.6888492994268606,0.3152384796266568,0.6705946691141037
GEORGIA,CRAWFORD,0.42416596460844974,0.5570507413595437,0.35256701419226033,0.6428895941778974,0.34961831994347653,0.6408396934335121,0.3323592434592651,0.6561465017413861,0.2745363209533688,0.7022797513479913,0.26466732175570745,0.7256637156249366
GEORGIA,CRISP,0.4043501508212691,0.585665893054616,0.377119999396608,0.61839999901056,0.40860927098197447,0.5859602641245559,0.42820443425067006,0.5654407780348286,0.37766240631301595,0.6055644294388121,0.3714392332734927,0.6203507891275647
GEORGIA,DADE,0.32244008650734785,0.6601307176468,0.2926163719219641,0.701123594380219,0.25156054892078566,0.7339263409270813,0.2343853816704562,0.7426910286666262,0.15459788504550162,0.8091957692899779,0.16962604227922243,0.8159806284423182
GEORGIA,DAWSON,0.24720244108646586,0.7138012873621545,0.1734253664816648,0.8195488711702836,0.16362542594382853,0.8263485052873988,0.12114408422379531,0.8636274884189501,0.12307692297231031,0.8414789623106851,0.15459237599988038,0.8331571414506828
GEORGIA,DECATUR,0.4442991625989812,0.5474633884055133,0.3996201537262651,0.5974751417746899,0.42645074182913945,0.5677655672182711,0.4378636142700395,0.5554601806814877,0.4009333070183421,0.5852615199443306,0.4111120663876219,0.581233335700324
GEORGIA,DEKALB,0.7023774888306947,0.2673288480649455,0.7271229344378329,0.2664237938043368,0.7899261869870113,0.20347749463379022,0.7778361875899029,0.21024929390526995,0.7986160752326837,0.16351661757598665,0.8312396845548796,0.15742278939392718
GEORGIA,DODGE,0.39578015927211135,0.5907776066177002,0.34081486727546123,0.655325231371944,0.3160009737993169,0.674987821876537,0.3157894732758445,0.6742531996970733,0.26237694355489094,0.7163646729685196,0.26902106534198134,0.7240396521387366
GEORGIA,DOOLY,0.5400568166475659,0.4511363623547262,0.513267428425423,0.48204994671683155,0.5139423064568694,0.4786057680802746,0.5316426232395473,0.4618427164684907,0.48509976552189743,0.5055713902421057,0.4655298405224608,0.5259439694861292
GEORGIA,DOUGHERTY,0.5728736579366661,0.42141480855305025,0.5886111687257077,0.4074954675283099,0.6727848425390555,0.32299335830639103,0.6934518313527646,0.30193306777553913,0.6838677499680618,0.3001730864258594,0.696015405767037,0.2960550535821542
GEORGIA,DOUGLAS,0.3604831415965369,0.610160185825423,0.3802924045215042,0.6144300485880351,0.5051467784061967,0.48675634942055507,0.5146108888641303,0.47480413257915133,0.5369947001044382,0.4298209150940765,0.6195493291142091,0.3683372649509621
GEORGIA,EARLY,0.4524407239820342,0.5405857725506673,0.40375029574234444,0.5922145725321278,0.4879100272016682,0.5081537010156445,0.5165327843890664,0.4776760686013898,0.45308254868739284,0.5333333322187391,0.46982841629105765,0.5247734711301842
